@relation accelerometer_features

@attribute fft_coef_00 numeric
@attribute fft_coef_01 numeric
@attribute fft_coef_02 numeric
@attribute fft_coef_03 numeric
@attribute fft_coef_04 numeric
@attribute fft_coef_05 numeric
@attribute fft_coef_06 numeric
@attribute fft_coef_07 numeric
@attribute fft_coef_08 numeric
@attribute fft_coef_09 numeric
@attribute fft_coef_10 numeric
@attribute fft_coef_11 numeric
@attribute fft_coef_12 numeric
@attribute fft_coef_13 numeric
@attribute fft_coef_14 numeric
@attribute fft_coef_15 numeric
@attribute fft_coef_16 numeric
@attribute fft_coef_17 numeric
@attribute fft_coef_18 numeric
@attribute fft_coef_19 numeric
@attribute fft_coef_20 numeric
@attribute fft_coef_21 numeric
@attribute fft_coef_22 numeric
@attribute fft_coef_23 numeric
@attribute fft_coef_24 numeric
@attribute fft_coef_25 numeric
@attribute fft_coef_26 numeric
@attribute fft_coef_27 numeric
@attribute fft_coef_28 numeric
@attribute fft_coef_29 numeric
@attribute fft_coef_30 numeric
@attribute fft_coef_31 numeric
@attribute fft_coef_32 numeric
@attribute fft_coef_33 numeric
@attribute fft_coef_34 numeric
@attribute fft_coef_35 numeric
@attribute fft_coef_36 numeric
@attribute fft_coef_37 numeric
@attribute fft_coef_38 numeric
@attribute fft_coef_39 numeric
@attribute fft_coef_40 numeric
@attribute fft_coef_41 numeric
@attribute fft_coef_42 numeric
@attribute fft_coef_43 numeric
@attribute fft_coef_44 numeric
@attribute fft_coef_45 numeric
@attribute fft_coef_46 numeric
@attribute fft_coef_47 numeric
@attribute fft_coef_48 numeric
@attribute fft_coef_49 numeric
@attribute fft_coef_50 numeric
@attribute fft_coef_51 numeric
@attribute fft_coef_52 numeric
@attribute fft_coef_53 numeric
@attribute fft_coef_54 numeric
@attribute fft_coef_55 numeric
@attribute fft_coef_56 numeric
@attribute fft_coef_57 numeric
@attribute fft_coef_58 numeric
@attribute fft_coef_59 numeric
@attribute fft_coef_60 numeric
@attribute fft_coef_61 numeric
@attribute fft_coef_62 numeric
@attribute fft_coef_63 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
224.754948,88.398142,22.51481,8.107138,8.65114,0.520139,1.875511,1.025168,2.368916,2.600913,2.965129,1.878775,2.275219,2.330088,1.73528,1.565051,1.736143,1.549365,1.328882,1.2662,1.370742,1.476957,1.361327,1.26101,1.247532,1.365298,1.368243,1.251438,1.174141,1.091766,1.047026,1.021767,1.033384,1.021767,1.047026,1.091766,1.174141,1.251438,1.368243,1.365298,1.247532,1.26101,1.361327,1.476957,1.370742,1.2662,1.328882,1.549365,1.736143,1.565051,1.73528,2.330088,2.275219,1.878775,2.965129,2.600913,2.368916,1.025168,1.875511,0.520139,8.65114,8.107138,22.51481,88.398142,6.832248,walking
396.556828,44.87324,55.615126,62.570523,9.716466,21.745363,3.127988,11.554937,8.762432,2.77977,2.495546,0.86446,2.341751,0.509624,1.172871,0.585658,0.817043,0.307476,0.584885,0.133389,0.583125,0.242195,0.294279,0.130776,0.051887,0.455208,0.146802,0.302984,0.13556,0.307591,0.275859,0.274147,0.256332,0.274147,0.275859,0.307591,0.13556,0.302984,0.146802,0.455208,0.051887,0.130776,0.294279,0.242195,0.583125,0.133389,0.584885,0.307476,0.817043,0.585658,1.172871,0.509624,2.341751,0.86446,2.495546,2.77977,8.762432,11.554937,3.127988,21.745363,9.716466,62.570523,55.615126,44.87324,11.058914,walking
495.193814,70.136379,37.487712,42.870312,43.95022,43.054699,32.793281,19.058098,13.759939,0.473304,3.282286,5.780085,5.251878,4.302237,3.090741,2.774166,3.097812,2.634364,2.348157,2.649326,2.480745,2.524749,2.41469,2.076208,1.945204,1.926655,1.950849,1.929049,1.985452,2.048624,2.091533,2.248073,2.124128,2.248073,2.091533,2.048624,1.985452,1.929049,1.950849,1.926655,1.945204,2.076208,2.41469,2.524749,2.480745,2.649326,2.348157,2.634364,3.097812,2.774166,3.090741,4.302237,5.251878,5.780085,3.282286,0.473304,13.759939,19.058098,32.793281,43.054699,43.95022,42.870312,37.487712,70.136379,14.026873,walking
263.890577,63.310095,60.301405,28.749575,41.35009,16.716608,11.150764,16.472709,15.494166,11.158604,12.934421,10.313876,10.485742,9.046751,8.47583,8.2664,6.787021,7.067346,6.939093,6.527188,6.258939,6.122433,5.877724,5.681551,5.568226,5.451064,5.261905,5.394401,5.232037,5.305104,5.268925,5.287122,5.331153,5.287122,5.268925,5.305104,5.232037,5.394401,5.261905,5.451064,5.568226,5.681551,5.877724,6.122433,6.258939,6.527188,6.939093,7.067346,6.787021,8.2664,8.47583,9.046751,10.485742,10.313876,12.934421,11.158604,15.494166,16.472709,11.150764,16.716608,41.35009,28.749575,60.301405,63.310095,11.113423,walking
386.029414,54.50124,92.444711,59.848205,6.729483,20.803123,11.247274,4.249868,12.039646,6.874699,4.790807,6.398937,3.64995,5.325177,4.562998,3.549694,4.025112,4.187181,3.130803,3.305262,3.247564,2.837665,3.08524,3.151698,2.742596,2.983332,2.827342,2.823885,2.848931,2.689753,2.749067,2.705245,2.705823,2.705245,2.749067,2.689753,2.848931,2.823885,2.827342,2.983332,2.742596,3.151698,3.08524,2.837665,3.247564,3.305262,3.130803,4.187181,4.025112,3.549694,4.562998,5.325177,3.64995,6.398937,4.790807,6.874699,12.039646,4.249868,11.247274,20.803123,6.729483,59.848205,92.444711,54.50124,11.720296,walking
360.070874,31.984658,20.840707,34.631475,20.879628,16.919946,20.297275,9.604818,5.459995,2.390004,2.221538,0.846686,0.491523,0.544172,0.660345,0.775568,0.566713,0.318384,0.612584,0.403684,0.320193,0.240964,0.182599,0.152391,0.243937,0.113245,0.075509,0.122727,0.1125,0.081694,0.04982,0.032545,0.008033,0.032545,0.04982,0.081694,0.1125,0.122727,0.075509,0.113245,0.243937,0.152391,0.182599,0.240964,0.320193,0.403684,0.612584,0.318384,0.566713,0.775568,0.660345,0.544172,0.491523,0.846686,2.221538,2.390004,5.459995,9.604818,20.297275,16.919946,20.879628,34.631475,20.840707,31.984658,7.877548,walking
461.541209,87.908651,42.176525,18.708512,37.351324,11.459936,26.243262,9.657981,5.545785,5.51508,2.591605,7.318132,4.51635,3.890649,3.94329,2.3841,3.236257,1.555557,3.230668,1.110251,2.598671,1.221337,2.018955,1.465136,1.653192,1.781068,1.401068,1.673598,1.605764,1.444377,1.635088,1.277194,1.722107,1.277194,1.635088,1.444377,1.605764,1.673598,1.401068,1.781068,1.653192,1.465136,2.018955,1.221337,2.598671,1.110251,3.230668,1.555557,3.236257,2.3841,3.94329,3.890649,4.51635,7.318132,2.591605,5.51508,5.545785,9.657981,26.243262,11.459936,37.351324,18.708512,42.176525,87.908651,12.258267,walking
177.483042,48.044036,25.436194,5.055935,14.437401,3.359678,3.280253,1.09554,2.583614,1.557405,1.936205,2.16226,1.47106,1.097237,1.407988,1.407128,1.139431,1.198257,1.241443,1.314044,1.179394,1.007314,1.082971,1.062068,1.01197,1.010763,1.05414,1.006023,0.993368,0.974067,0.958844,0.949358,0.898582,0.949358,0.958844,0.974067,0.993368,1.006023,1.05414,1.010763,1.01197,1.062068,1.082971,1.007314,1.179394,1.314044,1.241443,1.198257,1.139431,1.407128,1.407988,1.097237,1.47106,2.16226,1.936205,1.557405,2.583614,1.09554,3.280253,3.359678,14.437401,5.055935,25.436194,48.044036,5.402058,walking
391.879559,37.370012,40.629975,63.953175,7.275111,13.145077,20.830656,4.394616,7.306532,7.981231,3.665457,5.675364,1.620843,1.278768,1.007552,1.330977,0.49152,0.793985,1.09891,1.070408,0.833954,0.749217,0.571502,0.714069,0.729245,0.461737,0.472694,0.530541,0.569092,0.451479,0.354311,0.384756,0.393143,0.384756,0.354311,0.451479,0.569092,0.530541,0.472694,0.461737,0.729245,0.714069,0.571502,0.749217,0.833954,1.070408,1.09891,0.793985,0.49152,1.330977,1.007552,1.278768,1.620843,5.675364,3.665457,7.981231,7.306532,4.394616,20.830656,13.145077,7.275111,63.953175,40.629975,37.370012,10.971031,walking
442.402326,68.858984,18.958775,45.540921,40.539519,21.06071,17.502184,7.616446,3.334573,0.611773,3.063848,3.64685,3.946709,2.850358,3.506218,2.832651,2.485937,2.284442,2.261738,1.655636,1.546981,1.533912,1.496937,1.574328,1.520989,1.435155,1.425484,1.307824,1.346268,1.354022,1.361384,1.378771,1.333704,1.378771,1.361384,1.354022,1.346268,1.307824,1.425484,1.435155,1.520989,1.574328,1.496937,1.533912,1.546981,1.655636,2.261738,2.284442,2.485937,2.832651,3.506218,2.850358,3.946709,3.64685,3.063848,0.611773,3.334573,7.616446,17.502184,21.06071,40.539519,45.540921,18.958775,68.858984,13.668429,walking
304.138011,90.03391,90.039461,34.449091,29.815581,14.625436,9.643693,7.379548,11.175356,7.098231,7.430295,7.250296,7.817595,6.04344,6.465601,5.840086,5.675315,4.821751,4.586339,4.528548,4.435994,4.427923,4.266639,4.21551,4.206666,4.109674,3.861268,3.875711,3.688438,3.822433,3.689086,3.824179,3.75469,3.824179,3.689086,3.822433,3.688438,3.875711,3.861268,4.109674,4.206666,4.21551,4.266639,4.427923,4.435994,4.528548,4.586339,4.821751,5.675315,5.840086,6.465601,6.04344,7.817595,7.250296,7.430295,7.098231,11.175356,7.379548,9.643693,14.625436,29.815581,34.449091,90.039461,90.03391,11.229559,walking
303.829271,72.961423,31.038951,50.86011,58.705721,24.921998,2.543136,12.613528,18.408457,15.199749,9.304629,6.287102,8.81493,8.808551,6.483772,6.38111,5.884926,5.694205,6.194828,5.68178,4.941317,4.760676,5.03733,4.994892,4.759287,4.550643,4.432761,4.407924,4.61951,4.500585,4.194588,4.355671,4.438111,4.355671,4.194588,4.500585,4.61951,4.407924,4.432761,4.550643,4.759287,4.994892,5.03733,4.760676,4.941317,5.68178,6.194828,5.694205,5.884926,6.38111,6.483772,8.808551,8.81493,6.287102,9.304629,15.199749,18.408457,12.613528,2.543136,24.921998,58.705721,50.86011,31.038951,72.961423,10.027631,walking
391.702053,14.005318,56.335107,28.542559,28.646017,11.507858,9.554965,10.941537,17.608514,19.548962,14.457499,8.619421,7.296156,8.161365,6.531975,3.506075,0.264521,2.329362,3.958308,3.851425,2.782086,0.701162,2.016866,2.838904,2.670955,1.906267,1.432148,1.467819,2.030801,2.321339,1.940142,1.665192,1.462677,1.665192,1.940142,2.321339,2.030801,1.467819,1.432148,1.906267,2.670955,2.838904,2.016866,0.701162,2.782086,3.851425,3.958308,2.329362,0.264521,3.506075,6.531975,8.161365,7.296156,8.619421,14.457499,19.548962,17.608514,10.941537,9.554965,11.507858,28.646017,28.542559,56.335107,14.005318,10.019168,walking
440.443224,54.18978,54.123016,33.780499,42.745991,28.630944,21.040374,10.871608,5.640988,5.588995,4.946386,3.64044,0.86701,0.260825,1.548249,1.689731,0.288447,1.019585,0.661435,0.372345,0.50068,0.659876,0.265648,0.466346,0.614896,0.250631,0.455318,0.349223,0.397622,0.396073,0.374432,0.346676,0.308727,0.346676,0.374432,0.396073,0.397622,0.349223,0.455318,0.250631,0.614896,0.466346,0.265648,0.659876,0.50068,0.372345,0.661435,1.019585,0.288447,1.689731,1.548249,0.260825,0.86701,3.64044,4.946386,5.588995,5.640988,10.871608,21.040374,28.630944,42.745991,33.780499,54.123016,54.18978,11.816363,walking
246.650328,85.14947,9.763492,29.431369,11.960322,3.018928,7.215219,3.780971,2.531707,2.35695,0.988111,1.267418,1.466043,0.618467,0.759473,0.424897,0.605343,0.837593,0.600956,0.061126,0.262546,0.178992,0.229823,0.363807,0.189959,0.224521,0.219269,0.213364,0.318813,0.213691,0.198787,0.206489,0.200813,0.206489,0.198787,0.213691,0.318813,0.213364,0.219269,0.224521,0.189959,0.363807,0.229823,0.178992,0.262546,0.061126,0.600956,0.837593,0.605343,0.424897,0.759473,0.618467,1.466043,1.267418,0.988111,2.35695,2.531707,3.780971,7.215219,3.018928,11.960322,29.431369,9.763492,85.14947,6.87186,walking
476.272633,66.214598,30.966025,22.192757,24.267427,17.978579,6.893624,17.438069,19.237111,13.278279,13.668293,6.776747,9.677921,3.204805,3.703545,3.19882,3.260951,1.536607,1.567119,2.780998,1.126262,1.1713,1.300642,0.958577,0.185702,0.953817,0.889866,0.379492,0.829807,0.837671,0.512037,0.598734,1.052288,0.598734,0.512037,0.837671,0.829807,0.379492,0.889866,0.953817,0.185702,0.958577,1.300642,1.1713,1.126262,2.780998,1.567119,1.536607,3.260951,3.19882,3.703545,3.204805,9.677921,6.776747,13.668293,13.278279,19.237111,17.438069,6.893624,17.978579,24.267427,22.192757,30.966025,66.214598,11.315738,walking
499.880021,3.874539,100.988809,94.483221,8.861088,17.417372,7.116737,3.989834,7.404126,11.165816,6.139042,8.126142,5.524735,5.650395,5.646958,3.93686,3.264839,2.552199,2.033946,1.674934,1.541211,1.823431,1.844709,2.172677,2.296855,2.393843,2.409136,2.330323,2.266349,2.092547,1.962658,1.818372,1.675525,1.818372,1.962658,2.092547,2.266349,2.330323,2.409136,2.393843,2.296855,2.172677,1.844709,1.823431,1.541211,1.674934,2.033946,2.552199,3.264839,3.93686,5.646958,5.650395,5.524735,8.126142,6.139042,11.165816,7.404126,3.989834,7.116737,17.417372,8.861088,94.483221,100.988809,3.874539,14.448008,walking
234.184775,61.241743,52.81303,45.948572,26.42231,19.838588,22.91663,13.651528,14.095281,12.647379,11.429504,9.825281,9.664603,8.547004,7.783725,7.305519,6.855522,6.394266,6.307819,6.028132,5.729797,5.686279,5.54237,5.3979,5.198377,5.201543,5.089831,4.986651,4.960691,4.927933,4.873878,4.887297,4.836021,4.887297,4.873878,4.927933,4.960691,4.986651,5.089831,5.201543,5.198377,5.3979,5.54237,5.686279,5.729797,6.028132,6.307819,6.394266,6.855522,7.305519,7.783725,8.547004,9.664603,9.825281,11.429504,12.647379,14.095281,13.651528,22.91663,19.838588,26.42231,45.948572,52.81303,61.241743,11.158911,walking
538.542207,119.584778,82.056868,64.525182,22.951646,47.957891,14.831801,19.46957,4.553598,11.601476,7.964612,7.068474,6.775083,6.353885,4.723856,5.271537,3.6406,4.917465,4.213663,3.81303,3.932309,3.659634,3.876547,3.508575,3.493293,3.239259,3.501291,3.21432,3.342002,3.073543,3.416403,3.074417,3.301384,3.074417,3.416403,3.073543,3.342002,3.21432,3.501291,3.239259,3.493293,3.508575,3.876547,3.659634,3.932309,3.81303,4.213663,4.917465,3.6406,5.271537,4.723856,6.353885,6.775083,7.068474,7.964612,11.601476,4.553598,19.46957,14.831801,47.957891,22.951646,64.525182,82.056868,119.584778,14.53939,walking
487.307949,33.935497,109.436132,26.015598,27.319912,22.142807,18.379515,23.310629,21.942018,19.766209,17.836696,13.392056,10.141664,6.599316,4.372416,2.681069,1.900874,1.522668,1.413579,1.435151,1.60927,1.636551,1.757842,1.780218,1.731009,1.660826,1.598366,1.59848,1.697834,1.628702,1.64064,1.632792,1.716068,1.632792,1.64064,1.628702,1.697834,1.59848,1.598366,1.660826,1.731009,1.780218,1.757842,1.636551,1.60927,1.435151,1.413579,1.522668,1.900874,2.681069,4.372416,6.599316,10.141664,13.392056,17.836696,19.766209,21.942018,23.310629,18.379515,22.142807,27.319912,26.015598,109.436132,33.935497,12.814174,walking
393.950256,104.285799,55.414869,39.569595,32.734837,7.167239,6.634853,7.215876,7.737799,11.880308,6.296286,7.23092,8.302597,4.789266,4.560004,4.230786,4.145467,5.253269,3.749087,3.941427,3.731249,3.266977,3.704439,4.055529,3.127762,3.302567,3.66844,3.238848,3.194946,3.300937,3.230008,3.172569,3.076602,3.172569,3.230008,3.300937,3.194946,3.238848,3.66844,3.302567,3.127762,4.055529,3.704439,3.266977,3.731249,3.941427,3.749087,5.253269,4.145467,4.230786,4.560004,4.789266,8.302597,7.23092,6.296286,11.880308,7.737799,7.215876,6.634853,7.167239,32.734837,39.569595,55.414869,104.285799,12.733763,walking
287.411728,114.395018,14.534713,38.389365,28.16178,20.89127,13.874197,9.308907,6.423813,5.761934,5.393441,4.380782,3.884749,3.347416,2.696998,2.417297,2.475115,2.597323,2.760506,2.748529,2.638992,2.356935,2.174336,1.936534,1.83098,1.892127,1.969813,2.071998,2.083696,2.163896,2.110933,2.020747,2.000012,2.020747,2.110933,2.163896,2.083696,2.071998,1.969813,1.892127,1.83098,1.936534,2.174336,2.356935,2.638992,2.748529,2.760506,2.597323,2.475115,2.417297,2.696998,3.347416,3.884749,4.380782,5.393441,5.761934,6.423813,9.308907,13.874197,20.89127,28.16178,38.389365,14.534713,114.395018,10.516824,walking
536.192223,59.920797,52.007179,10.05134,7.772606,27.7691,16.525552,16.635557,14.044816,16.742126,11.925882,10.878355,8.947539,4.020516,4.681485,2.107311,1.905555,0.184149,0.989287,0.997151,0.966039,1.392767,0.828462,0.973766,0.917304,0.778256,0.766973,0.625413,0.943685,0.702778,0.687908,0.846325,0.840316,0.846325,0.687908,0.702778,0.943685,0.625413,0.766973,0.778256,0.917304,0.973766,0.828462,1.392767,0.966039,0.997151,0.989287,0.184149,1.905555,2.107311,4.681485,4.020516,8.947539,10.878355,11.925882,16.742126,14.044816,16.635557,16.525552,27.7691,7.772606,10.05134,52.007179,59.920797,11.973351,walking
490.66221,87.937174,105.174111,52.243888,25.812543,5.439132,22.676955,28.967663,8.334016,6.786828,10.277562,2.872615,5.333623,7.077757,3.266864,2.705467,4.403717,2.936318,1.653762,2.501261,2.629581,2.161959,1.905357,2.458559,2.168156,1.782582,1.976593,2.236824,1.896772,1.676449,2.158535,2.08223,1.500072,2.08223,2.158535,1.676449,1.896772,2.236824,1.976593,1.782582,2.168156,2.458559,1.905357,2.161959,2.629581,2.501261,1.653762,2.936318,4.403717,2.705467,3.266864,7.077757,5.333623,2.872615,10.277562,6.786828,8.334016,28.967663,22.676955,5.439132,25.812543,52.243888,105.174111,87.937174,14.698115,walking
189.829598,55.940696,25.906384,20.888645,13.19685,11.000819,10.48412,9.020757,8.426786,4.800949,6.232498,5.576987,5.038386,3.993135,3.990409,3.910528,3.619534,3.312124,3.123656,3.144844,2.900417,2.841782,2.760775,2.768762,2.670223,2.548698,2.545712,2.455923,2.453429,2.445075,2.478744,2.432416,2.449343,2.432416,2.478744,2.445075,2.453429,2.455923,2.545712,2.548698,2.670223,2.768762,2.760775,2.841782,2.900417,3.144844,3.123656,3.312124,3.619534,3.910528,3.990409,3.993135,5.038386,5.576987,6.232498,4.800949,8.426786,9.020757,10.48412,11.000819,13.19685,20.888645,25.906384,55.940696,6.617317,walking
616.800173,65.92966,74.448577,32.466743,7.80824,42.353232,24.834255,15.588831,23.464685,19.996995,17.515707,13.037807,7.330177,6.886102,4.875013,5.751005,5.34617,3.866864,3.626222,2.247671,0.928729,1.559419,1.357198,2.272978,2.142519,2.022573,1.462298,0.900607,0.271566,0.685007,1.0665,1.38645,1.639704,1.38645,1.0665,0.685007,0.271566,0.900607,1.462298,2.022573,2.142519,2.272978,1.357198,1.559419,0.928729,2.247671,3.626222,3.866864,5.34617,5.751005,4.875013,6.886102,7.330177,13.037807,17.515707,19.996995,23.464685,15.588831,24.834255,42.353232,7.80824,32.466743,74.448577,65.92966,14.250706,walking
493.753147,29.713052,118.092301,74.62396,27.059111,17.732643,20.731524,3.818308,11.717467,12.41586,4.665909,4.851314,3.342107,3.661813,3.889066,3.326224,3.485444,3.426983,2.763243,2.724488,2.779483,2.810418,2.831739,2.605947,2.425505,2.305515,2.295747,2.414843,2.44573,2.433355,2.331027,2.178684,2.194001,2.178684,2.331027,2.433355,2.44573,2.414843,2.295747,2.305515,2.425505,2.605947,2.831739,2.810418,2.779483,2.724488,2.763243,3.426983,3.485444,3.326224,3.889066,3.661813,3.342107,4.851314,4.665909,12.41586,11.717467,3.818308,20.731524,17.732643,27.059111,74.62396,118.092301,29.713052,15.92584,walking
273.130835,91.895048,80.514878,56.576474,40.392959,30.66276,22.035162,16.98642,12.356953,7.67804,6.7186,5.656101,5.54297,6.06835,5.974388,5.670456,5.750443,5.315089,5.159607,4.821038,4.348677,4.486838,4.112765,4.003123,3.938561,3.793673,3.649279,3.745247,3.587467,3.675528,3.567677,3.593382,3.564986,3.593382,3.567677,3.675528,3.587467,3.745247,3.649279,3.793673,3.938561,4.003123,4.112765,4.486838,4.348677,4.821038,5.159607,5.315089,5.750443,5.670456,5.974388,6.06835,5.54297,5.656101,6.7186,7.67804,12.356953,16.98642,22.035162,30.66276,40.392959,56.576474,80.514878,91.895048,14.11438,walking
499.526366,119.463969,98.619394,43.318698,13.089792,39.199334,33.092595,11.789039,18.613222,9.539659,12.059443,11.984772,7.771415,9.459344,9.968764,5.306581,9.048423,7.603766,6.369333,7.769931,6.344628,6.617034,6.50123,6.033152,6.203753,6.002501,5.67784,5.950904,5.617802,5.721048,5.587989,5.463539,5.76353,5.463539,5.587989,5.721048,5.617802,5.950904,5.67784,6.002501,6.203753,6.033152,6.50123,6.617034,6.344628,7.769931,6.369333,7.603766,9.048423,5.306581,9.968764,9.459344,7.771415,11.984772,12.059443,9.539659,18.613222,11.789039,33.092595,39.199334,13.089792,43.318698,98.619394,119.463969,13.84606,walking
489.807764,33.298719,91.389769,29.867461,31.053745,19.900071,14.9254,14.187379,5.600893,9.256933,9.007712,8.359252,4.611497,1.656825,3.170463,3.310826,2.261142,1.12258,0.344218,1.100487,1.154781,1.045457,0.792215,0.765319,0.809504,0.980772,0.731883,0.568886,0.795573,0.968563,0.936729,0.689434,0.574491,0.689434,0.936729,0.968563,0.795573,0.568886,0.731883,0.980772,0.809504,0.765319,0.792215,1.045457,1.154781,1.100487,0.344218,1.12258,2.261142,3.310826,3.170463,1.656825,4.611497,8.359252,9.007712,9.256933,5.600893,14.187379,14.9254,19.900071,31.053745,29.867461,91.389769,33.298719,13.368952,walking
426.292325,136.207143,38.935662,52.939012,54.023851,10.650341,9.615389,14.809135,14.182692,11.161655,7.879541,11.286358,7.285546,7.798339,6.336454,5.374328,7.087687,6.432287,4.933439,5.966979,5.392279,4.644599,5.46031,4.536469,4.69893,4.819754,4.475916,4.571717,4.402993,4.419492,4.47079,4.351431,4.421185,4.351431,4.47079,4.419492,4.402993,4.571717,4.475916,4.819754,4.69893,4.536469,5.46031,4.644599,5.392279,5.966979,4.933439,6.432287,7.087687,5.374328,6.336454,7.798339,7.285546,11.286358,7.879541,11.161655,14.182692,14.809135,9.615389,10.650341,54.023851,52.939012,38.935662,136.207143,13.521346,walking
333.88194,82.641458,62.833351,28.498327,21.929003,14.754419,4.668111,4.444722,5.679814,3.612719,2.318259,1.914314,1.95911,2.437483,2.29022,2.670042,2.729076,2.872985,2.77519,2.782054,2.694082,2.459079,2.232681,2.176332,2.186111,2.279377,2.219793,2.185307,2.040628,1.992995,1.975901,1.981392,2.054468,1.981392,1.975901,1.992995,2.040628,2.185307,2.219793,2.279377,2.186111,2.176332,2.232681,2.459079,2.694082,2.782054,2.77519,2.872985,2.729076,2.670042,2.29022,2.437483,1.95911,1.914314,2.318259,3.612719,5.679814,4.444722,4.668111,14.754419,21.929003,28.498327,62.833351,82.641458,10.212322,walking
615.078364,114.859597,64.185208,42.308073,42.052503,26.196718,4.724941,10.714356,8.448123,5.893084,5.132911,1.923786,2.629954,2.630259,0.476806,1.306355,0.358612,0.47798,0.766267,0.798114,0.67427,0.305224,0.693111,0.164323,0.657437,0.175503,0.380932,0.174741,0.382617,0.183003,0.417303,0.193598,0.372883,0.193598,0.417303,0.183003,0.382617,0.174741,0.380932,0.175503,0.657437,0.164323,0.693111,0.305224,0.67427,0.798114,0.766267,0.47798,0.358612,1.306355,0.476806,2.630259,2.629954,1.923786,5.132911,5.893084,8.448123,10.714356,4.724941,26.196718,42.052503,42.308073,64.185208,114.859597,17.723482,walking
496.037829,64.463483,91.177934,58.776302,21.651052,13.826697,14.210101,9.376076,14.119697,3.157545,5.639953,6.321812,0.65937,6.191582,4.43944,0.812031,3.64788,2.625336,2.075542,1.718049,2.320832,1.818862,1.863731,2.149695,1.658465,1.907791,1.72762,1.599963,1.651324,1.689964,1.600662,1.612493,1.715688,1.612493,1.600662,1.689964,1.651324,1.599963,1.72762,1.907791,1.658465,2.149695,1.863731,1.818862,2.320832,1.718049,2.075542,2.625336,3.64788,0.812031,4.43944,6.191582,0.65937,6.321812,5.639953,3.157545,14.119697,9.376076,14.210101,13.826697,21.651052,58.776302,91.177934,64.463483,13.063207,walking
196.98879,39.690055,44.651972,19.326803,5.267046,8.588375,6.110729,5.464787,3.876603,1.938145,1.561144,1.980811,1.155836,0.971772,0.859306,1.067208,1.285603,0.93488,0.575076,0.807069,0.997915,0.670917,0.682696,0.718196,0.703565,0.687869,0.739222,0.642408,0.642345,0.691198,0.633806,0.647251,0.719146,0.647251,0.633806,0.691198,0.642345,0.642408,0.739222,0.687869,0.703565,0.718196,0.682696,0.670917,0.997915,0.807069,0.575076,0.93488,1.285603,1.067208,0.859306,0.971772,1.155836,1.980811,1.561144,1.938145,3.876603,5.464787,6.110729,8.588375,5.267046,19.326803,44.651972,39.690055,6.289095,walking
536.46312,64.341005,72.354305,14.181222,6.520162,34.010741,12.94432,18.641711,1.973118,15.352957,5.738437,7.673027,4.134327,3.919743,3.323254,2.956016,1.263975,1.688366,0.166092,0.954104,0.389946,0.976582,0.419059,0.617866,0.526535,0.769078,0.520744,0.261952,0.18251,0.103273,0.291307,0.123456,0.182805,0.123456,0.291307,0.103273,0.18251,0.261952,0.520744,0.769078,0.526535,0.617866,0.419059,0.976582,0.389946,0.954104,0.166092,1.688366,1.263975,2.956016,3.323254,3.919743,4.134327,7.673027,5.738437,15.352957,1.973118,18.641711,12.94432,34.010741,6.520162,14.181222,72.354305,64.341005,13.207947,walking
483.319963,24.740851,113.646522,57.347581,24.464715,9.717489,12.819264,2.844396,4.985287,6.130635,7.450212,4.30207,4.982855,3.852999,3.750028,3.137751,2.338639,2.786693,2.983718,2.659315,2.570184,2.544805,2.438011,2.407346,2.402262,2.370353,2.32158,2.317373,2.226037,2.242403,2.306411,2.187305,2.200533,2.187305,2.306411,2.242403,2.226037,2.317373,2.32158,2.370353,2.402262,2.407346,2.438011,2.544805,2.570184,2.659315,2.983718,2.786693,2.338639,3.137751,3.750028,3.852999,4.982855,4.30207,7.450212,6.130635,4.985287,2.844396,12.819264,9.717489,24.464715,57.347581,113.646522,24.740851,13.936529,walking
337.132497,117.436481,54.117143,40.701197,35.236715,25.536651,21.298819,18.079255,13.800973,11.537613,11.329775,9.34623,8.053368,7.921413,7.366808,6.040952,5.307028,4.533273,4.069179,4.42648,4.280466,4.135644,3.982901,3.921692,3.77941,3.712627,3.459499,3.301211,3.424434,3.37371,3.367523,3.40184,3.383249,3.40184,3.367523,3.37371,3.424434,3.301211,3.459499,3.712627,3.77941,3.921692,3.982901,4.135644,4.280466,4.42648,4.069179,4.533273,5.307028,6.040952,7.366808,7.921413,8.053368,9.34623,11.329775,11.537613,13.800973,18.079255,21.298819,25.536651,35.236715,40.701197,54.117143,117.436481,13.640309,walking
426.003019,125.052046,80.761245,42.985295,35.175461,9.130119,31.106222,23.264572,11.432477,9.57797,16.118941,14.136018,7.090435,8.885985,10.873945,8.113309,6.649768,8.016432,8.003476,6.671756,6.176122,6.577513,6.575783,6.264928,5.904896,5.721562,6.114167,5.828607,5.474419,5.61794,5.730601,5.598416,5.416457,5.598416,5.730601,5.61794,5.474419,5.828607,6.114167,5.721562,5.904896,6.264928,6.575783,6.577513,6.176122,6.671756,8.003476,8.016432,6.649768,8.113309,10.873945,8.885985,7.090435,14.136018,16.118941,9.57797,11.432477,23.264572,31.106222,9.130119,35.175461,42.985295,80.761245,125.052046,13.159195,walking
